,tweets,id,date,sentiment
538,A co worker accused me of being depressed today because of the weight loss I’ve had..even if I was though I wouldn’… https://t.co/LyoZsce6M3,1305014833503285248,2020-09-13 05:25:56,Negative
539,RT @MickJagger: So sad to hear of Toots Hibbert’s passing. When I first heard Pressure Drop that was a big moment - he had such a powerful…,1305014833260171264,2020-09-13 05:25:56,Negative
540,"@Total_Contrast Some sad news just in 
Please click on the below provide:
https://t.co/2obmMo0cKj",1305014833222504448,2020-09-13 05:25:56,Negative
541,"RT @eternaIiz: pls this was the most heart-warming chan’s room ☹️ feeling: sad

https://t.co/s4JyDGVZ7V",1305014832127569921,2020-09-13 05:25:56,Negative
542,@CentinelNo1 @DavidJHarrisJr its horrible but why would he or trump have to make a statement on it? That is part of… https://t.co/M2GMmh1qul,1305014831615934464,2020-09-13 05:25:56,Negative
543,"RT @mehdirhasan: e.g. when neo-Nazi Christopher Hasson was arrested for plotting to murder Democrats &amp; journalists, Trump was given the opp…",1305014831179862019,2020-09-13 05:25:56,Negative
544,"RT @obsidianshakti: Fixed signs | ♉︎ ♌︎ ♏︎ ♒︎ | ✉️
Taurus, Leo, Scorpio , Aquarius

Don’t doubt this change that’s happening. Even though t…",1305014830948990976,2020-09-13 05:25:56,Negative
545,i've already filled one with facts about roller coasters and im sad bc i dont have any more around,1305014829330001921,2020-09-13 05:25:55,Negative
546,RT @lowkeyalbert: it’s sad how our parents think they know us but they really don’t,1305014827778101249,2020-09-13 05:25:55,Negative
547,@khanumarfa Sad to know that a journalist called Arfa mam doesn't know the real meaning of Hindutva! Original meani… https://t.co/jJuHreThir,1305014827614523392,2020-09-13 05:25:55,Negative
548,"youre sad? watch this😙
 https://t.co/MgeAQEY1qu",1305014827279151104,2020-09-13 05:25:55,Negative
549,"⠀

⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀. .
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⌒
⠀           Retweet if you feel 
                      sad

⠀",1305014827027488769,2020-09-13 05:25:55,Negative
550,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014824989011968,2020-09-13 05:25:54,Negative
551,I reached the phase when I feel sad and guilty spending my mom money.,1305014824460402688,2020-09-13 05:25:54,Negative
552,I hate when parents tell us to wake up or go to sleep like bitch I ain’t a lonely h word like you 🙄,1305014824162725888,2020-09-13 05:25:54,Negative
553,"RT @KarnaTheWarrio1: @jaidutt1 @OfficeOfRSP @NCWIndia @MinistryWCD Men are being most depressed gender in India.
Even China is better place…",1305014823697014785,2020-09-13 05:25:54,Positive
554,"For a moment I felt sad that this was the place I was living in, the people of Rochester have to fight their own po… https://t.co/fhy79vd8SW",1305014823374200832,2020-09-13 05:25:54,Negative
555,i love sia bc she is also an abused depressed alcoholic art hoe,1305014822837399552,2020-09-13 05:25:54,Negative
556,RT @steph_mcca: “suicide prevention month!!! &lt;3 remember to BE KIND” - girls who stopped being friends w me because sometimes i get kind of…,1305014821742469121,2020-09-13 05:25:54,Negative
557,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014821671309314,2020-09-13 05:25:54,Negative
558,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014820937367552,2020-09-13 05:25:53,Negative
559,I may be sad but...,1305014818773045249,2020-09-13 05:25:53,Negative
560,"RT @RoyalMobISH: Single don’t mean lonely, the same way relationship don’t mean happy.",1305014818269786112,2020-09-13 05:25:53,Positive
561,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014818127204352,2020-09-13 05:25:53,Negative
562,"RT @RoyalMobISH: Single don’t mean lonely, the same way relationship don’t mean happy.",1305014817955160064,2020-09-13 05:25:53,Positive
563,@hobikwan thats good i doubt i will too its really sad though and its worse than its been in a while so :( hopefull… https://t.co/FLuqujLroA,1305014816751276032,2020-09-13 05:25:52,Negative
564,"Artist: Uzi
Favorite song: Prolly boring shit, idk cause I like a lot of his songs😭
Least favorite: Irdk
Favorite f… https://t.co/564vtHbAgN",1305014815354691584,2020-09-13 05:25:52,Negative
565,@HEIJISUPREMACY Damn my single ass is sad over this 👁👄👁,1305014813559406592,2020-09-13 05:25:52,Negative
566,Just found out the claims of pee pee poo poo girl being punched aren't true?? Sad day,1305014813525975040,2020-09-13 05:25:52,Negative
567,//this is basically my main. I have an art account and a sad boi account. That’s about it :/ https://t.co/OOT10PoTXm,1305014812687073281,2020-09-13 05:25:52,Positive
568,"Urie after seeing Kaneki's sad smile; what's with that expression
Me; the expression of love",1305014809415446528,2020-09-13 05:25:51,Negative
569,If minhyuk and wonho interact at inkigayo tonight I will burst into tears but if they don't I will be infinitely mo… https://t.co/RPa9jKeDoH,1305014807431536640,2020-09-13 05:25:50,Negative
570,"@SenSchumer Chucky boy, you are just full of yourselves.  You know he is the best thing that has happened to our co… https://t.co/FcieaW3JxE",1305014806911483907,2020-09-13 05:25:50,Positive
571,"RT @UNKNOWNXTEMPER: Album: Death Race For Love

Rating: 10/10
Fav song: Hear me calling 
Least fav: ON GOD
Fav feature: Clever
Fav instrume…",1305014805288321025,2020-09-13 05:25:50,Positive
572,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014803631542272,2020-09-13 05:25:49,Negative
573,"@XukunCENTER It's sad, but true. They still do very well in creating many fanbases though. #NINEPERCENT will never… https://t.co/0CAlQiMNYP",1305014803241426944,2020-09-13 05:25:49,Negative
574,"RT @AfcKerala: Rage continues ⚡💯

#1YrofAjithfansPrideTAOVE   

#Valimai https://t.co/JRcGEfBurL",1305014802188660737,2020-09-13 05:25:49,Negative
575,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014800569729033,2020-09-13 05:25:49,Negative
576,RT @idabawang_: Please stop playing victim. Please stop show ppl that im leaving you. Im not mad you are not here that day but i am very sa…,1305014800322236416,2020-09-13 05:25:49,Negative
577,RT @lowkeyalbert: it’s sad how our parents think they know us but they really don’t,1305014799613394949,2020-09-13 05:25:48,Negative
578,"RT @TeamSidharthFC: For me, this space has been all about Sidharth, his work, his projects and his beliefs. There have been good days, bad…",1305014798896168960,2020-09-13 05:25:48,Positive
579,RT @5ftADC: I’m so fucking depressed https://t.co/hAWHl5y1ug,1305014798883713025,2020-09-13 05:25:48,Negative
580,"RT @Starr_Rocque: Dr. Jay’s closing really is the end of an era, an institution in hood NYC. Makes me sad.",1305014796958543872,2020-09-13 05:25:48,Negative
581,RT @Glow__Goddess: nobody notices how sad you are until it turns into anger..... now you crazy and need help,1305014796652285953,2020-09-13 05:25:48,Negative
582,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014796396441605,2020-09-13 05:25:48,Negative
583,"it obviously has to be red, folklore, and melodrama, but i’m sad that i can’t include heard it in a past life https://t.co/CDfE8UjcF1",1305014796337713152,2020-09-13 05:25:48,Negative
584,"She smiled. A troubled smile. Also a little sad. And I thought, I never knew someone could be...

So beautiful.",1305014795280642049,2020-09-13 05:25:47,Negative
585,"RT @RalstonReports: @ddale8 @AmodeiForNevada The windmills are killing all our bald eagles. 

That is so sad.

Seems quixotic to point out…",1305014794420989954,2020-09-13 05:25:47,Negative
586,@AttorneyCrump This is so wrong. Its SAD,1305014794190123009,2020-09-13 05:25:47,Negative
587,"RT @oiamy9: life is full of ups and downs.we are born to love not to hate,but there are so many haters in the world,that’s sad. I will supp…",1305014793804247041,2020-09-13 05:25:47,Negative
588,"my Wampanoag ancestor Amelia many great-grandmothers back [im not claiming Indigenous heritage, 1 ancestor doesnt g… https://t.co/GN6lCmrBW5",1305014791631704064,2020-09-13 05:25:46,Positive
589,@okaynicolita Because we are ✨emotional and lonely✨🥺,1305014791585574912,2020-09-13 05:25:46,Positive
590,RT @cheetoskrist: we'll actually they both spilled the tea haha. Singto brought it up during the Peraya Party and fans wanted to know more.…,1305014790033563648,2020-09-13 05:25:46,Positive
591,RT @Miera031: I hate feeling lonely,1305014789517709313,2020-09-13 05:25:46,Negative
592,@cartiernchill Sad and disappointed,1305014789312135168,2020-09-13 05:25:46,Negative
593,@sashadied omg i was always too big for these in like pre school i never got to comfortably ride one its so sad :&lt;&lt;,1305014789005963264,2020-09-13 05:25:46,Negative
594,"RT @noplaceforsheep: Jeez, bit sad when journos argue about CHO decisions &amp; not the PM’s manipulative attempts to exploit those decisions f…",1305014786938163207,2020-09-13 05:25:45,Negative
595,RT @Konyjenn: okay this made me so sad 😞 https://t.co/w377lc8T27,1305014786908848128,2020-09-13 05:25:45,Negative
596,"RT @ColumbiaBugle: President Trump Calling Out Joe Biden For Bowing To Open Borders Left

""Remember the debate where they're all standing t…",1305014785805709312,2020-09-13 05:25:45,Positive
597,@MFERG27 That’s the sad part he doesn’t even know how bad of a situation he’s in which could’ve been prevented so easily,1305014785449357312,2020-09-13 05:25:45,Negative
598,do we all have those things we want to say here because we need to but we dont want to trigger anyone or make anyon… https://t.co/yFHJ4UixWd,1305014784291553281,2020-09-13 05:25:45,Negative
599,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014784245542912,2020-09-13 05:25:45,Negative
600,I’m sad again tf 💀 let me do my homework (maybe 😹) I should watch tharntype while I stream,1305014784123760641,2020-09-13 05:25:45,Negative
601,RT @realpreityzinta: Goons in Mumbai beat a 62 year old retd 🇮🇳 Indian Navy Veteran black &amp; blue cuz he forwarded a political cartoon on wh…,1305014783628832768,2020-09-13 05:25:45,Positive
602,"Execution of #NavidAfkari is a tragic injustice beyond words. Where #Iranian officials think they’ve shown power, t… https://t.co/b6dAbE9TT8",1305014783410802688,2020-09-13 05:25:45,Positive
603,RT @Space2Mal: My music doesn’t mean I’m in my feelings I just like sad music 😒,1305014782722863105,2020-09-13 05:25:44,Negative
604,@jungwonssmile sad to say but nope :((,1305014782454411264,2020-09-13 05:25:44,Negative
605,@raikanchupeni dont be sad 😔😔,1305014782102134785,2020-09-13 05:25:44,Negative
606,"RT @eternaIiz: pls this was the most heart-warming chan’s room ☹️ feeling: sad

https://t.co/s4JyDGVZ7V",1305014781871448064,2020-09-13 05:25:44,Negative
607,"aydyn, jaz, or jill ft me bc im lonely challenge",1305014780080672769,2020-09-13 05:25:44,Negative
608,"#BreakingNews #Update on the deputies shot in #SoCal really sad... one is a 31 y/o mother of 6 y/o son.
Other: 24-y… https://t.co/au2NsfBKwt",1305014779166126080,2020-09-13 05:25:44,Negative
609,lonely,1305014778344153088,2020-09-13 05:25:43,Negative
610,juyeon would :( it’s making me sad https://t.co/VZOvPy3J3D,1305014777400487939,2020-09-13 05:25:43,Negative
611,"@crysnelson @ASlavitt I’m sad for your loss. 😔 
It’s a tragic state of affairs, one that hasn’t reached @GOP famili… https://t.co/reBngvVfw3",1305014777341718529,2020-09-13 05:25:43,Negative
612,"RT @firstshowing: Nomadland - This is the most soulful film of the year. Utterly gorgeous. It's somber and sad but heartfelt, a reminder to…",1305014775970254848,2020-09-13 05:25:43,Positive
613,@betamalehater oh..deep man !it's okay everyone gets depressed too sometimes💛💛💛and that cut me into deep,1305014775814864896,2020-09-13 05:25:43,Negative
614,RT @ashokepandit: It’s really shocking to know about the sad demise of a young talented music composer Aditya Paudwal (son of singer Anurad…,1305014775693230102,2020-09-13 05:25:43,Positive
615,@jason_meister @Sirwanks1 What a sad sight indeed,1305014775487909889,2020-09-13 05:25:43,Negative
616,@Ferg How did I miss this.. I’m sad now,1305014775454355456,2020-09-13 05:25:43,Negative
617,"RT @FlipOR2020: @BillPostOregon ""I can't in good faith work in a system that's non-supportive to what I see as needing to be provided to ou…",1305014774976016385,2020-09-13 05:25:43,Positive
618,@SleepySativa @BigMike2929 @4photic @ih82tweetdood @LASDHQ ....52% of our total homicides that’s around 2/3 percent… https://t.co/xKfEzpKTMl,1305014774342836224,2020-09-13 05:25:42,Negative
619,"RT @SophiaBush: Things are so tense, and these times are unprecedented. Between a pandemic, climate change, wildfires, and so many sufferin…",1305014774229540864,2020-09-13 05:25:42,Negative
620,@zalinki I literally just got done watching Music for Sad People again and i see the janitor,1305014773289893893,2020-09-13 05:25:42,Negative
621,RT @SenSanders: A half million people in Oregon evacuate as wildfires rage. Over 3 million acres in California burned. The western sky is r…,1305014772690300928,2020-09-13 05:25:42,Positive
622,@anuntiaso it really is sad 😭😭,1305014772321013760,2020-09-13 05:25:42,Negative
623,"RT @AndrewLoveUS: Look at those creepy, evil eyes!

May she reap the whirlwind and be treated the same way she treated the babies!

My hear…",1305014771469578240,2020-09-13 05:25:42,Negative
624,"Thankful, once I was told and explained what war was. I became totally anti-war. How sad I had to make and have tho… https://t.co/Gp7dq6XuL3",1305014770966331392,2020-09-13 05:25:42,Negative
625,RT @kitkat234: @PeterHotez So sad. Thanks for putting the lives of my fellow nurses more at risk for a stupid FOOTBALL game!,1305014769754214401,2020-09-13 05:25:41,Negative
626,"RT @eternaIiz: pls this was the most heart-warming chan’s room ☹️ feeling: sad

https://t.co/s4JyDGVZ7V",1305014768936181760,2020-09-13 05:25:41,Negative
627,no longer depressed will be listening to fall out boy and thrashing really hard on my bed goodnight ( maybe ),1305014768869105664,2020-09-13 05:25:41,Negative
628,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014768563089409,2020-09-13 05:25:41,Negative
629,RT @lowkeyalbert: it’s sad how our parents think they know us but they really don’t,1305014767099105281,2020-09-13 05:25:41,Negative
630,"that’s because I am a professional artist, it’s not sad!!! :) https://t.co/ASlwyAwDtI",1305014767086567425,2020-09-13 05:25:41,Negative
631,RT @kvl3idoscope: I always preparing myself for the worst to happen and it’s such a sad mindset to have 😂,1305014766788915200,2020-09-13 05:25:41,Negative
632,"Here’s a song for you… Scared to Be Lonely by Martin Garrix
https://t.co/6xdqpLWJcQ",1305014766100860928,2020-09-13 05:25:40,Negative
633,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014764247158785,2020-09-13 05:25:40,Negative
634,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014762909114368,2020-09-13 05:25:40,Negative
635,RT @MacDoesIt: Guard. That. Pussy.,1305014762695163904,2020-09-13 05:25:40,Negative
636,just got sent booty pics feeling even more sad 😎,1305014762678308864,2020-09-13 05:25:40,Negative
637,RT @munchieee__: I’m rlly drunk n dats sad,1305014762493947905,2020-09-13 05:25:40,Negative
638,RT @Glow__Goddess: nobody notices how sad you are until it turns into anger..... now you crazy and need help,1305014762065911808,2020-09-13 05:25:39,Negative
639,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014760119902209,2020-09-13 05:25:39,Negative
640,RT @ActorMadhavan: 2 Students Die By Suicide In Tamil Nadu A Day Before NEET. This is really sad and heartbreaking. It’s only an exam not a…,1305014758983102465,2020-09-13 05:25:39,Negative
641,@katiasaysthings @LASDHQ You need to find some love. You are so lost and it is sad.,1305014758685327360,2020-09-13 05:25:39,Negative
642,"@princeivanmusic Some sad news just in 
Please click on the below provide:
https://t.co/2obmMo0cKj",1305014757179744257,2020-09-13 05:25:38,Negative
643,"I want to be adopt a new cat(s) soon, but I'm paralyzed by it. I've never gone out and gotten a cat, they have alwa… https://t.co/P4jm3x8NKU",1305014757032747009,2020-09-13 05:25:38,Negative
644,"RT @obsidianshakti: Fixed signs | ♉︎ ♌︎ ♏︎ ♒︎ | ✉️
Taurus, Leo, Scorpio , Aquarius

Don’t doubt this change that’s happening. Even though t…",1305014757028704256,2020-09-13 05:25:38,Negative
645,"RT @rojanrojromh07: ""I'm stronger because of my hard times, wiser because of my mistakes and happier because of my sad experiences.""

LOUxI…",1305014756688818176,2020-09-13 05:25:38,Negative
646,"gw tau semua orang bosen &amp; jenuh karantina &amp; psbb, tapi dengan lo-lo semua memprioritaskan minute pleasure &amp; treat… https://t.co/dKKMqVcQsX",1305014755283759104,2020-09-13 05:25:38,Positive
647,I be getting sad outta no where 🤦🏽‍♀️,1305014754272976897,2020-09-13 05:25:38,Negative
648,RT @xxxbazinga: It's sad when you realize you aren't that important to someone as you thought you were,1305014753895432192,2020-09-13 05:25:37,Negative
649,"if i’m ever sad, please send me that video of sunwoo trying to make us forget that he said his sister’s name on vlive",1305014753354448896,2020-09-13 05:25:37,Negative
650,@MtHoodSasquatch @scottycatt @LASDHQ @JoeBiden @KamalaHarris @TheDemocrats I'm honestly sad for you that you're void of any real logic,1305014751722954752,2020-09-13 05:25:37,Negative
651,I'm a lonely boy who wants someone who loves him,1305014750200442881,2020-09-13 05:25:37,Negative
652,@louisseyebrow girls hit her up she's lonely,1305014749692719106,2020-09-13 05:25:36,Negative
653,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014747499311104,2020-09-13 05:25:36,Negative
654,I’m a sad girl bc summer is over and I didn’t even get to wear any of my cute warm weather shoes 🥺 https://t.co/CzdruhKCS2,1305014746765307904,2020-09-13 05:25:36,Negative
655,@Yoongi_da9gu that’s sad https://t.co/uG8If6Q0EJ,1305014746698059779,2020-09-13 05:25:36,Negative
656,RT @YonkouProd: Phenomenal art https://t.co/qEGMqxFQEv,1305014746018529280,2020-09-13 05:25:36,Positive
657,RT @realpreityzinta: Goons in Mumbai beat a 62 year old retd 🇮🇳 Indian Navy Veteran black &amp; blue cuz he forwarded a political cartoon on wh…,1305014745867587585,2020-09-13 05:25:36,Positive
658,RT @steph_mcca: “suicide prevention month!!! &lt;3 remember to BE KIND” - girls who stopped being friends w me because sometimes i get kind of…,1305014745817284609,2020-09-13 05:25:36,Negative
659,RT @YungMiami305: I’m tired of being depressed when this shit gone go away 😣,1305014744877879296,2020-09-13 05:25:35,Negative
660,RT @KaylaBeaWyse: Makes me sad thinking about old friendships or people who use to be my world and they barely exist now.,1305014742587781121,2020-09-13 05:25:35,Negative
661,RT @statedeptspox: Legitimate governments do not need to wall their countries in and prevent their citizens from leaving. The arrest of 12…,1305014742449180678,2020-09-13 05:25:35,Negative
662,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014742386262016,2020-09-13 05:25:35,Negative
663,RT @steph_mcca: “suicide prevention month!!! &lt;3 remember to BE KIND” - girls who stopped being friends w me because sometimes i get kind of…,1305014742118006785,2020-09-13 05:25:35,Negative
664,RT @mariraww: One thing about me ima laugh😂i can be sad as hell and make a joke about something!,1305014740846915584,2020-09-13 05:25:34,Negative
665,RT @fatimafarha_: “I am your fan too. I am the fan that silently supports you through your loneliness and struggles in life. Whether back s…,1305014739563696129,2020-09-13 05:25:34,Negative
666,RT @cinderelly0820: These are some of the firefighters in California fighting fires 24/7 to save people's lives and property and they seem…,1305014738057822208,2020-09-13 05:25:34,Positive
667,"@DetHippieChick Personally, I haven't. But I know it happens, and far worse. I try not to think of it so much. Othe… https://t.co/vwXgtSvhxc",1305014737298751490,2020-09-13 05:25:34,Negative
668,cannot stop thinking about clone high JFK,1305014736740900864,2020-09-13 05:25:33,Negative
669,"RT @PattyArquette: I’m feeling depressed today. Sad for the world, the fires, the kids deported or missing, the DeJoy sending out misinform…",1305014736715735041,2020-09-13 05:25:33,Negative
670,RT @MickJagger: So sad to hear of Toots Hibbert’s passing. When I first heard Pressure Drop that was a big moment - he had such a powerful…,1305014736103387137,2020-09-13 05:25:33,Negative
671,"RT @Mewlions_Ind: OMG @MSuppasit!!! Its so sad but Sorry I laughed so hard rn 🤣

#หกฉากครับจารย์ https://t.co/9cdGjPOT2b",1305014735927091202,2020-09-13 05:25:33,Negative
672,"@CourageBipolar @Jo____E___ Narcissistic rage. Me, me, me, me, me. &amp; when we don’t pander, fawn &amp; lie to them like… https://t.co/sPGTrvuwAF",1305014735817990144,2020-09-13 05:25:33,Negative
673,guys pls i’m sad and lonely,1305014735809642496,2020-09-13 05:25:33,Negative
674,"RT @RoyalMobISH: Single don’t mean lonely, the same way relationship don’t mean happy.",1305014735436423169,2020-09-13 05:25:33,Positive
675,RT @ConorShack: still depressed in 2020? https://t.co/7KQhyNreNf,1305014733293182977,2020-09-13 05:25:33,Negative
676,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014733028954112,2020-09-13 05:25:33,Negative
677,"RT @Surende65028255: #Message_To_AmitabhBachchan
The sorrow ?? 
We do not want to be sad, but every man remains unhappy, because this world…",1305014730747043843,2020-09-13 05:25:32,Negative
678,RT @northstarty: taeyong did so well i am so proud of him :( a part of me feels sad because he had to record the whole segment with superm…,1305014729837080578,2020-09-13 05:25:32,Negative
679,RT @realpreityzinta: Goons in Mumbai beat a 62 year old retd 🇮🇳 Indian Navy Veteran black &amp; blue cuz he forwarded a political cartoon on wh…,1305014728691863552,2020-09-13 05:25:31,Positive
680,RT @architecturehub: 20 Little Lonely Houses For The Solitary Soul https://t.co/jG22KY100G,1305014728666886149,2020-09-13 05:25:31,Negative
681,"@MakaiSleuth ""The Price of Freedom"" is a beautiful, melancholy song.",1305014728377409536,2020-09-13 05:25:31,Negative
682,@hazshabit don’t be sad be rad,1305014727538597888,2020-09-13 05:25:31,Negative
683,RT @steph_mcca: “suicide prevention month!!! &lt;3 remember to BE KIND” - girls who stopped being friends w me because sometimes i get kind of…,1305014727144169472,2020-09-13 05:25:31,Negative
684,"RT @serathegamble: For many people I know, this, of all weeks this year, was the one where it got really hard to get out of bed. 

Most of…",1305014727102337024,2020-09-13 05:25:31,Negative
685,bitches be depressed but also happy asl at the same time??? guess who bitches is,1305014726410342400,2020-09-13 05:25:31,Negative
686,@druntextin a very sad anime,1305014723772121088,2020-09-13 05:25:30,Negative
687,@maggsgrace YOU DIDNT PUT MAGGIE MAE ISAIAH WILL BE SO SAD,1305014723549822976,2020-09-13 05:25:30,Negative
688,RT @livesinpages: how i'm trying to be https://t.co/xjVQIs26BB,1305014723373481985,2020-09-13 05:25:30,Positive
689,@Brittaniwinter_ So sad,1305014722023038976,2020-09-13 05:25:30,Negative
690,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014721087766528,2020-09-13 05:25:30,Negative
691,"tw: animal abuse!!

-
-
-
-
-
- 
im so fucking sad about this i absolutely hate humans https://t.co/yJBEFJcAif",1305014720186011650,2020-09-13 05:25:29,Negative
692,"RT @eternaIiz: pls this was the most heart-warming chan’s room ☹️ feeling: sad

https://t.co/s4JyDGVZ7V",1305014719023964160,2020-09-13 05:25:29,Negative
693,i hope one day you guys find happiness and learn to love life. it’s sad how many people agree with this 🥺 https://t.co/3tYjeaWzvz,1305014716285280256,2020-09-13 05:25:29,Positive
694,"RT @petitwooseong: MS: Why cant you be like b*s?
Gyu: Hyung, then why cant you be lIke Yoo Jaeseok?
MS: (sad) I just cant..

SAVAGE GYU FJS…",1305014715152650241,2020-09-13 05:25:28,Negative
695,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014714649411584,2020-09-13 05:25:28,Negative
696,really get tired of feeling sad and shit all the time .. and i really be tryna be happy and stuff 🤦🏾‍♀️,1305014713936379904,2020-09-13 05:25:28,Negative
697,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014713537851393,2020-09-13 05:25:28,Negative
698,"RT @joshuawongcf: Desperate, hopeless and depressed, a mother of #12hkyouths burst into tears when telling her son is sick w/o medicine in…",1305014711813959680,2020-09-13 05:25:27,Negative
699,RT @VirgOGoddess915: The heartbreak that comes from leaving a one-sided relationship is never as painful as the loneliness that comes from…,1305014711478448128,2020-09-13 05:25:27,Negative
700,@umasudhir SAD is some parties /CM's asked to postpone these exams and went up to Honble Courts  .. Good is Student… https://t.co/YbR8AihvqN,1305014710941573120,2020-09-13 05:25:27,Negative
701,RT @skznight: the ultimate skz boyfriend thread; for whenever you’re sad 🤍,1305014710597758977,2020-09-13 05:25:27,Negative
702,RT @Glow__Goddess: nobody notices how sad you are until it turns into anger..... now you crazy and need help,1305014708886364161,2020-09-13 05:25:27,Negative
703,the differentiation between if I'm tilted or depressed while playing is that if I'm tilted I'll complain loudly but if I'm sad I just CUM,1305014708710244352,2020-09-13 05:25:27,Negative
704,RT @SenSanders: A half million people in Oregon evacuate as wildfires rage. Over 3 million acres in California burned. The western sky is r…,1305014708538347522,2020-09-13 05:25:27,Positive
705,RT @steph_mcca: “suicide prevention month!!! &lt;3 remember to BE KIND” - girls who stopped being friends w me because sometimes i get kind of…,1305014708303548416,2020-09-13 05:25:27,Negative
706,"Well rested. 
Sad that I wasted my Saturday. 
However. 
Today is team no sleep. 
Let's get it.",1305014708169310208,2020-09-13 05:25:27,Negative
707,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014706063708168,2020-09-13 05:25:26,Negative
708,"RT @Toomanji: Q. CHIHOON is a chick, but do you still feel sad when you eat chicken?

🐥「No😭little...」 https://t.co/S0rWxtFg5w",1305014703400181761,2020-09-13 05:25:25,Negative
709,"RT @TurnbullMullen: Bit of pakistani road rage in #Bradford man bumps into the back of another car, and is so desperate to get away,  I'm m…",1305014703396196352,2020-09-13 05:25:25,Negative
710,"I really need you in my life to live, when i'm so sad you always be there with your music, EXO is always with me, I… https://t.co/jrF2ZFxSFz",1305014703312252928,2020-09-13 05:25:25,Negative
711,@elsyguevara I got it with both of my girls. Like clock work as soon as they turned 12 months. I got really down an… https://t.co/dWJ1kMfHZH,1305014703077298176,2020-09-13 05:25:25,Negative
712,RT @Glow__Goddess: nobody notices how sad you are until it turns into anger..... now you crazy and need help,1305014702888624128,2020-09-13 05:25:25,Negative
713,@jimindainty I get sad thinking abt this every day every second...😭 https://t.co/j8QxNd2hiY,1305014702531964929,2020-09-13 05:25:25,Negative
